source_relpath,label,dataset,source_format,sensor_type,rows_written,rows_skipped,parse_errors
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_acc_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,563,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_acc_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,559,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_acc_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,496,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_acc_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,569,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_acc_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,538,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_gyro_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_gyro_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_gyro_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_gyro_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_gyro_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_gyro_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_ori_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1180,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_ori_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1179,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_ori_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1180,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_ori_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1180,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_ori_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1187,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/SCH/SCH_ori_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1196,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STD/STD_acc_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,27879,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STD/STD_gyro_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,59999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STD/STD_ori_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,58949,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_acc_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,884,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_acc_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,933,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_acc_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,936,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_acc_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,921,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_acc_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,928,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_acc_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,939,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_gyro_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_gyro_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_gyro_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_gyro_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_gyro_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_gyro_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_ori_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1993,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_ori_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1996,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_ori_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1993,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_ori_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1988,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_ori_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1996,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STN/STN_ori_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1993,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_acc_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,816,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_acc_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,940,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_acc_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,933,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_acc_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,842,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_acc_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,879,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_acc_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,853,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_gyro_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_gyro_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_gyro_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_gyro_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_gyro_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_gyro_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_ori_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1992,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_ori_3_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1997,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_ori_3_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1986,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_ori_3_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1992,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_ori_3_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1993,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/STU/STU_ori_3_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1995,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/WAL/WAL_acc_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,27865,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/WAL/WAL_gyro_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,59999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub3/ADL/WAL/WAL_ori_3_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,59961,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,415,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,512,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,475,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,422,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,519,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,459,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1198,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1196,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1185,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1187,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1194,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1187,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1195,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,529,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,487,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,543,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,425,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,377,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,413,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1020,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,1199,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1190,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1195,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1198,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_4.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1194,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_5.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1013,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_6.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,1190,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_acc_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,2726,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_acc_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,2570,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_acc_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,2617,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_gyro_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,6000,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_gyro_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,5999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_gyro_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,5999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_ori_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,5999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_ori_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,5997,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JOG/JOG_ori_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_ori,5994,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_acc_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,2734,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_acc_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,2798,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_acc_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_acc,2657,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_gyro_4_1.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,5999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_gyro_4_2.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,5999,0,0
non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_gyro_4_3.txt,non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,mobi_txt,mobi_gyro,5998,0,0
