label,dataset,relpath,ext,delimiter,has_header,rows_used,data_rows,cols_mode,cols_min,cols_max,cols_stable,time_format,time_monotonic,median_dt_sec,schema_key
FALL,wrist_data,FALL/wrist_data/FALL/up_fall_wrist_fall.csv,.csv,",",1,2281,2280,12,12,12,1,ts_col0_s,0,1.000000,".csv|,|h1|c12|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/JOG/JOG_acc_10_1.txt,.txt,",",0,2842,2842,4,4,4,1,ts_col0_ns,1,0.010308,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/JOG/JOG_gyro_10_1.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/JOG/JOG_ori_10_1.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/JOG/JOG_ori_10_2.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/JOG/JOG_ori_10_3.txt,.txt,",",0,5998,5998,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/WAL/WAL_ori_10_1.txt,.txt,",",0,59982,59982,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/WAL/WAL_acc_10_1.txt,.txt,",",0,28428,28428,4,4,4,1,ts_col0_ns,1,0.010292,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub10/ADL/WAL/WAL_gyro_10_1.txt,.txt,",",0,59998,59998,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STD/STD_acc_4_1.txt,.txt,",",0,26683,26683,4,4,4,1,ts_col0_ns,1,0.010714,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STD/STD_ori_4_1.txt,.txt,",",0,59071,59071,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STD/STD_gyro_4_1.txt,.txt,",",0,59998,59998,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_1.txt,.txt,",",0,1196,1196,4,4,4,1,ts_col0_us,1,4.988000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_5.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_1.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.987000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_3.txt,.txt,",",0,475,475,4,4,4,1,ts_col0_ns,1,0.010757,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_4.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_2.txt,.txt,",",0,1185,1185,4,4,4,1,ts_col0_us,1,4.994500,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_6.txt,.txt,",",0,459,459,4,4,4,1,ts_col0_ns,1,0.010514,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_1.txt,.txt,",",0,415,415,4,4,4,1,ts_col0_ns,1,0.010873,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_4.txt,.txt,",",0,422,422,4,4,4,1,ts_col0_ns,1,0.011095,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_3.txt,.txt,",",0,1198,1198,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_2.txt,.txt,",",0,512,512,4,4,4,1,ts_col0_ns,1,0.011035,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_2.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.993500,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_3.txt,.txt,",",0,1187,1187,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_6.txt,.txt,",",0,1195,1195,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_acc_4_5.txt,.txt,",",0,519,519,4,4,4,1,ts_col0_ns,1,0.011077,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_4.txt,.txt,",",0,1194,1194,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_gyro_4_6.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.995000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSI/CSI_ori_4_5.txt,.txt,",",0,1187,1187,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_4.txt,.txt,",",0,425,425,4,4,4,1,ts_col0_ns,1,0.010403,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_1.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_1.txt,.txt,",",0,1190,1190,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_2.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.994000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_3.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.993000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_2.txt,.txt,",",0,1195,1195,4,4,4,1,ts_col0_us,1,4.994000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_6.txt,.txt,",",0,413,413,4,4,4,1,ts_col0_ns,1,0.010941,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_5.txt,.txt,",",0,377,377,4,4,4,1,ts_col0_ns,1,0.010929,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_6.txt,.txt,",",0,1190,1190,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_5.txt,.txt,",",0,1020,1020,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_5.txt,.txt,",",0,1013,1013,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_1.txt,.txt,",",0,529,529,4,4,4,1,ts_col0_ns,1,0.010339,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_6.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_3.txt,.txt,",",0,543,543,4,4,4,1,ts_col0_ns,1,0.010258,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_gyro_4_4.txt,.txt,",",0,1199,1199,4,4,4,1,ts_col0_us,1,4.995500,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_3.txt,.txt,",",0,1198,1198,4,4,4,1,ts_col0_us,1,4.993000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_ori_4_4.txt,.txt,",",0,1194,1194,4,4,4,1,ts_col0_us,1,4.996000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/CSO/CSO_acc_4_2.txt,.txt,",",0,487,487,4,4,4,1,ts_col0_ns,1,0.010400,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_gyro_4_4.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_acc_4_2.txt,.txt,",",0,786,786,4,4,4,1,ts_col0_ns,1,0.010763,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_gyro_4_6.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_ori_4_2.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_ori_4_4.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_gyro_4_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_ori_4_3.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_acc_4_6.txt,.txt,",",0,781,781,4,4,4,1,ts_col0_ns,1,0.010642,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_ori_4_5.txt,.txt,",",0,1998,1998,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_acc_4_5.txt,.txt,",",0,886,886,4,4,4,1,ts_col0_ns,1,0.010775,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_gyro_4_5.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_acc_4_4.txt,.txt,",",0,745,745,4,4,4,1,ts_col0_ns,1,0.010688,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_gyro_4_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_ori_4_1.txt,.txt,",",0,1998,1998,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_acc_4_1.txt,.txt,",",0,872,872,4,4,4,1,ts_col0_ns,1,0.010776,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_gyro_4_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_acc_4_3.txt,.txt,",",0,842,842,4,4,4,1,ts_col0_ns,1,0.010623,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STN/STN_ori_4_6.txt,.txt,",",0,1997,1997,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_acc_4_1.txt,.txt,",",0,2734,2734,4,4,4,1,ts_col0_ns,1,0.010337,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_ori_4_2.txt,.txt,",",0,5993,5993,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_ori_4_1.txt,.txt,",",0,5997,5997,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_acc_4_2.txt,.txt,",",0,2798,2798,4,4,4,1,ts_col0_ns,1,0.010303,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_gyro_4_2.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,5.000000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_gyro_4_3.txt,.txt,",",0,5998,5998,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_gyro_4_1.txt,.txt,",",0,5999,5999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_ori_4_3.txt,.txt,",",0,5995,5995,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/JUM/JUM_acc_4_3.txt,.txt,",",0,2657,2657,4,4,4,1,ts_col0_ns,1,0.010628,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_gyro_4_6.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_gyro_4_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_gyro_4_4.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_acc_4_1.txt,.txt,",",0,877,877,4,4,4,1,ts_col0_ns,1,0.010766,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_ori_4_4.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_gyro_4_5.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.998500,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_ori_4_3.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_gyro_4_2.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_ori_4_2.txt,.txt,",",0,1996,1996,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_acc_4_3.txt,.txt,",",0,798,798,4,4,4,1,ts_col0_ns,1,0.010317,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_ori_4_6.txt,.txt,",",0,1998,1998,4,4,4,1,ts_col0_us,1,4.999000,".txt|,|h0|c4|stable1"
non-FALL,MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main,non-FALL/MobiAct_Dataset_v2.0-MobiFall_Dataset_v2.0-main/sub4/ADL/STU/STU_gyro_4_1.txt,.txt,",",0,1999,1999,4,4,4,1,ts_col0_us,1,4.997000,".txt|,|h0|c4|stable1"
