year	month	day	hour	minute	second	w	x	y	z	droll	dpitch	dyaw	ax	ay	az	heart
2018	5	11	13	17	11.741	-0.5098	-0.0618	-0.2585	0.8181	103.6	21.5	-7.3	0.361	-0.057	0.113	1023
2018	5	11	13	17	11.762	-0.5097	-0.0738	-0.2422	0.8222	141.9	-2.7	17.7	0.206	-0.036	0.088	1023
2018	5	11	13	17	11.767	-0.5038	-0.0877	-0.2289	0.8282	82	-20.4	61.7	0.074	0.389	-0.12	1023
2018	5	11	13	17	11.787	-0.4931	-0.095	-0.2265	0.8345	32	-20.2	78.3	-0.173	0.23	0.098	1023
2018	5	11	13	17	11.806	-0.4819	-0.0987	-0.2299	0.8397	0.6	-24	80.2	-0.107	0.119	0.015	1023
2018	5	11	13	17	11.845	-0.4705	-0.0984	-0.235	0.8447	-9.8	-27.1	78.5	-0.034	-0.085	-0.035	0
2018	5	11	13	17	11.866	-0.4596	-0.0981	-0.24	0.8493	-3.6	-27.3	72.8	0.08	-0.008	-0.025	0
2018	5	11	13	17	11.87	-0.4503	-0.1012	-0.2437	0.8529	8.2	-24.7	59.7	0.096	0.154	0.094	0
2018	5	11	13	17	11.887	-0.4424	-0.1041	-0.2489	0.8552	-17.3	-23.2	57.1	0.008	0.165	-0.006	0
2018	5	11	13	17	11.906	-0.4347	-0.1026	-0.2553	0.8574	-21.8	-25.1	56.1	-0.014	-0.184	-0.039	0
2018	5	11	13	17	11.928	-0.427	-0.1057	-0.2618	0.859	3.6	-25.2	51.3	0.043	-0.117	-0.148	0
2018	5	11	13	17	11.945	-0.4198	-0.1079	-0.2625	0.862	10	-24.1	47.7	-0.051	0.127	0.118	0
2018	5	11	13	17	11.984	-0.4135	-0.109	-0.2634	0.8646	0.5	-23.7	43.3	-0.05	0.038	0.021	0
2018	5	11	13	17	11.988	-0.4077	-0.1096	-0.2661	0.8665	-10.7	-24.1	44.3	0.017	-0.058	-0.026	0
2018	5	11	13	17	12.005	-0.4012	-0.1117	-0.272	0.8674	-7.7	-23.4	44	0.086	-0.238	-0.056	0
2018	5	11	13	17	12.045	-0.3955	-0.1149	-0.2766	0.8681	6.2	-15.1	39.7	0.122	-0.209	-0.089	0
2018	5	11	13	17	12.062	-0.3907	-0.1167	-0.2781	0.8696	13.3	-11.1	34.2	-0.003	-0.055	-0.021	0
2018	5	11	13	17	12.065	-0.3866	-0.1167	-0.2778	0.8715	-3.1	-15.5	33	-0.056	0.067	0.1	0
2018	5	11	13	17	12.105	-0.3826	-0.1157	-0.2824	0.872	-39.1	-22.8	36.2	0.031	-0.096	0.066	0
2018	5	11	13	17	12.125	-0.3784	-0.1161	-0.2953	0.8694	-61.5	-27.4	36.6	0.245	-0.383	-0.085	0
2018	5	11	13	17	12.13	-0.3755	-0.117	-0.3098	0.8655	-64.5	-30.6	20.3	0.241	-0.522	-0.041	0
2018	5	11	13	17	12.149	-0.3754	-0.1194	-0.3254	0.8595	-71.1	-40.7	2.7	0.188	-0.569	-0.072	0
2018	5	11	13	17	12.167	-0.3759	-0.1244	-0.3411	0.8525	-68.4	-52.4	0	0.206	-0.502	-0.141	0
2018	5	11	13	17	12.204	-0.3752	-0.1293	-0.3594	0.8445	-89.3	-58.9	11	0.142	-0.488	-0.296	0
2018	5	11	13	17	12.225	-0.3744	-0.1329	-0.3776	0.8363	-72.3	-39.6	2.7	-0.009	-0.368	-0.373	0
2018	5	11	13	17	12.23	-0.3787	-0.136	-0.3883	0.8289	-20.9	0	-39.3	-0.034	-0.124	-0.488	0
2018	5	11	13	17	12.248	-0.3921	-0.1396	-0.3856	0.8233	35.7	46.8	-95.2	-0.112	0.42	-0.402	0
2018	5	11	13	17	12.288	-0.4153	-0.1427	-0.3726	0.8174	58.6	104.3	-134.9	-0.317	0.867	-0.341	0
2018	5	11	13	17	12.308	-0.4424	-0.141	-0.354	0.8118	54.4	128.6	-119.2	-0.824	1.005	0.484	0
2018	5	11	13	17	12.312	-0.463	-0.1397	-0.335	0.8086	104.4	82.1	-72.3	-1.094	0.557	1.663	0
2018	5	11	13	17	12.329	-0.4756	-0.1496	-0.3215	0.805	37	-0.6	-79.5	-0.617	0.753	0.176	0
2018	5	11	13	17	12.348	-0.4857	-0.1586	-0.3214	0.7972	2.3	-11.2	-43.5	0.153	0.167	-0.166	0
2018	5	11	13	17	12.368	-0.4905	-0.1654	-0.3217	0.7927	14.3	-3.4	-17	0.475	-0.048	0.232	0
2018	5	11	13	17	12.388	-0.4936	-0.17	-0.3232	0.7892	-11.1	-2.1	-4.9	0.299	0.294	0.039	0
2018	5	11	13	17	12.408	-0.4952	-0.1701	-0.3275	0.7864	-20.7	-1.4	8.1	0.021	-0.252	-0.073	0
2018	5	11	13	17	12.428	-0.4966	-0.1723	-0.33	0.784	15.1	5.2	1.9	-0.04	-0.318	-0.014	0
2018	5	11	13	17	12.45	-0.4976	-0.1781	-0.3259	0.7838	56.9	8.6	-6.1	-0.024	-0.185	-0.02	0
2018	5	11	13	17	12.476	-0.4992	-0.1835	-0.3162	0.7855	60.6	2.8	-14.6	-0.022	0.231	0.095	0
2018	5	11	13	17	12.488	-0.5008	-0.1923	-0.3121	0.784	29.7	-14.8	-13.7	0.029	0.303	0.114	0
2018	5	11	13	17	12.522	-0.5027	-0.1993	-0.3115	0.7813	10.9	-21	-14.6	0.061	0.085	0.039	0
2018	5	11	13	17	12.543	-0.5047	-0.2041	-0.3109	0.779	14.6	-16.4	-11.1	0.107	-0.063	-0.079	1023
2018	5	11	13	17	12.549	-0.5064	-0.2069	-0.3095	0.7777	7.5	-11.6	-5.1	0	-0.025	-0.051	1023
2018	5	11	13	17	12.587	-0.5072	-0.2083	-0.3098	0.7766	6.2	-11.5	-0.8	0.018	-0.157	-0.065	1023
2018	5	11	13	17	12.608	-0.5078	-0.2079	-0.3092	0.7766	9.7	-0.8	0.8	-0.023	-0.068	-0.048	1023
2018	5	11	13	17	12.61	-0.5087	-0.2068	-0.3064	0.7774	15.9	5.3	2.4	-0.119	-0.055	0.033	1023
2018	5	11	13	17	12.626	-0.5101	-0.2061	-0.3022	0.7783	10.7	5.4	5	-0.015	0.123	0.018	1023
2018	5	11	13	17	12.649	-0.5116	-0.2049	-0.2998	0.7786	-4.5	2.2	8.2	0.003	0.083	0.027	1023
2018	5	11	13	17	12.668	-0.5128	-0.2026	-0.2999	0.7784	-8	-0.4	8.2	0.01	-0.015	0.014	1023
2018	5	11	13	17	12.689	-0.5137	-0.2008	-0.3	0.7782	-5.3	-1	6.7	0.035	-0.001	0	1023
2018	5	11	13	17	12.728	-0.5151	-0.1993	-0.2999	0.7777	-13.2	-0.9	6	0	0.08	0.014	1023
2018	5	11	13	17	12.748	-0.5173	-0.1967	-0.3023	0.776	-43.4	-0.3	8.3	-0.016	0.127	0.014	1023
2018	5	11	13	17	12.75	-0.5209	-0.1899	-0.312	0.7714	-114.3	9.5	7.7	-0.036	0.145	0.08	1023
2018	5	11	13	17	12.789	-0.5276	-0.1773	-0.3323	0.7613	-177	6.9	-3.7	-0.092	0.148	0.259	1023
2018	5	11	13	17	12.81	-0.5373	-0.1595	-0.3631	0.7442	-284	-3.2	-18.6	-0.056	0.433	0.29	0
2018	5	11	13	17	12.814	-0.5504	-0.1307	-0.4148	0.7126	-476.4	-47.7	-38	-0.341	0.437	0.467	0
2018	5	11	13	17	12.834	-0.5621	-0.09	-0.4914	0.659	-650.8	-103.8	-58.2	-0.282	0.184	0.354	0
2018	5	11	13	17	12.872	-0.5654	-0.0416	-0.5813	0.5835	-745.6	-150.8	-61.8	-0.014	0.379	-0.101	0
2018	5	11	13	17	12.893	-0.5558	0.0119	-0.6687	0.4936	-760.8	-170.1	-76	-0.072	0.204	-0.258	0
2018	5	11	13	17	12.896	-0.5385	0.0556	-0.7405	0.398	-632.9	-151.9	-96.1	-0.039	-0.248	-0.705	0
2018	5	11	13	17	12.908	-0.5231	0.0805	-0.7853	0.3209	-392.3	-96.4	-111.3	0.069	-0.435	-0.756	0
2018	5	11	13	17	12.947	-0.5155	0.0881	-0.8087	0.2692	-220.6	-47.3	-107.1	0.104	-0.179	-0.511	0
2018	5	11	13	17	12.968	-0.5138	0.086	-0.8201	0.2363	-105.1	-13.8	-99.1	0.028	-0.315	-0.512	0
2018	5	11	13	17	12.972	-0.5184	0.0764	-0.8233	0.2179	-14.5	24.3	-101.6	-0.163	-0.076	-0.472	0
2018	5	11	13	17	13.01	-0.5282	0.0645	-0.821	0.2065	-7.6	55	-92.9	0.004	0.064	-0.453	0
2018	5	11	13	17	13.03	-0.5412	0.0547	-0.8161	0.1947	-9.7	76.7	-88.3	0.047	0.098	-0.246	0
2018	5	11	13	17	13.032	-0.5559	0.0453	-0.809	0.1852	14.1	85.8	-78.7	-0.005	0.228	-0.037	0
2018	5	11	13	17	13.071	-0.5699	0.0368	-0.8004	0.1817	32	90.1	-68.6	-0.075	0.156	-0.024	0
2018	5	11	13	17	13.092	-0.5835	0.029	-0.7909	0.1815	34.9	84.8	-58.7	-0.007	0.249	0.159	0
2018	5	11	13	17	13.094	-0.5961	0.021	-0.7823	0.1791	25.6	70.5	-45.1	-0.013	0.324	0.299	0
2018	5	11	13	17	13.111	-0.6058	0.0164	-0.7756	0.1762	-4.4	53.1	-26.7	-0.035	0.507	0.317	0
2018	5	11	13	17	13.132	-0.6124	0.0176	-0.7716	0.1706	-29.7	37.3	-12.3	-0.077	0.232	0.281	0
2018	5	11	13	17	13.169	-0.6164	0.0201	-0.7695	0.1654	-27	20.3	-4.8	-0.039	0.186	0.24	0
2018	5	11	13	17	13.19	-0.6181	0.0235	-0.7691	0.1608	-28.4	6.8	3.3	-0.007	0.116	0.143	0
2018	5	11	13	17	13.192	-0.6175	0.0295	-0.769	0.1622	-8	3.4	10.2	-0.003	0.086	0.067	0
2018	5	11	13	17	13.232	-0.6166	0.0347	-0.7683	0.1679	13.3	0.6	16.9	-0.05	0.023	0.126	0
2018	5	11	13	17	13.253	-0.6153	0.0368	-0.7676	0.1749	26.8	-7.1	22.8	-0.068	0.066	0.111	0
2018	5	11	13	17	13.258	-0.612	0.0409	-0.768	0.184	13.4	-13.9	26	-0.035	0.054	-0.019	0
2018	5	11	13	17	13.277	-0.6075	0.0465	-0.7696	0.1908	2	-13.2	22.8	0	-0.041	-0.06	0
2018	5	11	13	17	13.297	-0.6037	0.052	-0.7708	0.1965	7.8	-9.2	16.4	0.032	-0.184	-0.025	0
2018	5	11	13	17	13.314	-0.601	0.0553	-0.7709	0.2031	20.3	-7.6	9.9	0.036	-0.12	-0.008	0
2018	5	11	13	17	13.334	-0.5985	0.0569	-0.7711	0.2094	20	-7.7	5.7	0.009	-0.002	-0.042	0
2018	5	11	13	17	13.354	-0.5961	0.0586	-0.7714	0.2146	14.5	-7.4	5	-0.019	-0.034	-0.016	0
2018	5	11	13	17	13.376	-0.5948	0.058	-0.7714	0.2183	25.9	-8.9	-2	-0.072	-0.195	0.096	0
2018	5	11	13	17	13.395	-0.5941	0.0532	-0.7717	0.2204	28.6	-15	-12.9	0.014	-0.167	0.086	0
2018	5	11	13	17	13.417	-0.5918	0.0514	-0.7724	0.2243	8.5	-22.5	-18.9	0.025	-0.032	0.077	1023
2018	5	11	13	17	13.437	-0.5883	0.051	-0.7752	0.224	-22.3	-29.7	-22.2	-0.023	0.08	0.006	1023
2018	5	11	13	17	13.475	-0.5831	0.0544	-0.7809	0.2167	-79.6	-32.2	-26.5	-0.024	0.062	-0.059	1023
2018	5	11	13	17	13.479	-0.5774	0.062	-0.7884	0.2026	-107.7	-29.8	-32.1	0.027	-0.053	-0.086	1023
2018	5	11	13	17	13.495	-0.572	0.0696	-0.7954	0.1874	-99.6	-24.8	-33.2	0.021	0.065	-0.056	1023
2018	5	11	13	17	13.533	-0.5674	0.0768	-0.8015	0.172	-106.1	-23.4	-29.1	-0.013	0.111	0.065	1023
2018	5	11	13	17	13.554	-0.5627	0.0849	-0.8069	0.1576	-95.9	-24.1	-26.4	-0.022	0.031	0.05	1023
2018	5	11	13	17	13.557	-0.5575	0.0914	-0.812	0.1459	-71	-24.9	-22.5	0.001	0.01	-0.011	1023
2018	5	11	13	17	13.595	-0.5526	0.0951	-0.8161	0.1391	-35.9	-23.4	-15.8	0.001	0.169	0.028	1023
2018	5	11	13	17	13.597	-0.5492	0.096	-0.8194	0.1323	-36	-24.5	-5.7	0	0.249	0.038	1023
2018	5	11	13	17	13.615	-0.5445	0.0998	-0.8229	0.1275	-37.3	-24.9	-0.1	-0.02	0.083	-0.035	1023
2018	5	11	13	17	13.634	-0.5393	0.1041	-0.8263	0.1238	-33.2	-22	3.5	0	0.069	-0.127	1023
2018	5	11	13	17	13.654	-0.536	0.1078	-0.8289	0.1177	-49.8	-19.5	7.1	0	0.165	-0.105	0
2018	5	11	13	17	13.693	-0.5315	0.1153	-0.832	0.1089	-76.8	-17.3	8.5	0.008	0.053	-0.068	0
2018	5	11	13	17	13.715	-0.5262	0.1251	-0.8348	0.1018	-61.5	-11.7	5.7	0.021	-0.121	-0.037	0
2018	5	11	13	17	13.718	-0.5225	0.1321	-0.8364	0.0987	-32.1	-9.5	5.2	0.01	0.001	0.031	0
2018	5	11	13	17	13.738	-0.5191	0.1375	-0.8379	0.0968	-31.8	-10.5	7.1	-0.011	0.111	-0.009	0
2018	5	11	13	17	13.759	-0.5151	0.1437	-0.8396	0.0945	-35	-12.5	9.9	-0.02	-0.002	0.03	0
2018	5	11	13	17	13.796	-0.5114	0.1495	-0.8409	0.0943	-17.8	-15.2	8.3	-0.011	-0.073	0.041	0
2018	5	11	13	17	13.816	-0.5077	0.1533	-0.8423	0.0959	-7.1	-15.7	4.9	0.011	-0.014	-0.017	0
2018	5	11	13	17	13.819	-0.5038	0.1564	-0.8439	0.0967	-14.6	-15	3.9	0.012	0.05	-0.067	0
2018	5	11	13	17	13.834	-0.4996	0.1606	-0.8458	0.095	-29.8	-11.8	5.2	0.009	0.028	-0.071	0
2018	5	11	13	17	13.856	-0.496	0.1655	-0.8472	0.0934	-20.1	-5.7	4.6	0.002	-0.083	-0.086	0
2018	5	11	13	17	13.894	-0.4934	0.1693	-0.848	0.0932	-16.7	-1.2	0.6	0.01	-0.053	-0.119	0
2018	5	11	13	17	13.913	-0.4915	0.1728	-0.8486	0.0906	-32	2.7	-3.4	0.03	0.011	-0.07	0
2018	5	11	13	17	13.915	-0.4901	0.1769	-0.8491	0.0861	-34.7	5.9	-4.6	0.018	0.011	0.002	0
2018	5	11	13	17	13.937	-0.4896	0.1806	-0.8489	0.0825	-24.2	6.2	-2.3	0.005	0.018	0.064	0
2018	5	11	13	17	13.958	-0.4894	0.1837	-0.8485	0.0813	-11	2.2	0.9	-0.011	0.056	0.092	0
2018	5	11	13	17	13.998	-0.4886	0.1862	-0.8484	0.0817	-3.4	-2.3	3.5	0.005	0.062	0.047	0
2018	5	11	13	17	14.018	-0.4873	0.1884	-0.8486	0.0824	-4.9	-5.2	3.9	0.014	0.099	0.017	0
2018	5	11	13	17	14.023	-0.4852	0.1913	-0.8492	0.082	-14.9	-4.8	6.7	0.018	0.098	-0.027	0
2018	5	11	13	17	14.04	-0.483	0.1953	-0.8496	0.0813	-13.9	-2.6	9.8	-0.003	0.011	-0.039	0
2018	5	11	13	17	14.059	-0.481	0.1996	-0.8497	0.0817	-11.2	-0.6	8.6	-0.023	-0.083	-0.05	0
2018	5	11	13	17	14.078	-0.4797	0.2033	-0.8495	0.0821	-14.1	-0.4	1	0.004	-0.136	-0.032	0
2018	5	11	13	17	14.115	-0.4786	0.2061	-0.8496	0.0808	-18.6	2	-6.9	0.03	-0.125	-0.029	0
2018	5	11	13	17	14.134	-0.4785	0.2074	-0.8494	0.0795	-4.4	3.5	-12.5	0.012	-0.133	0.056	0
2018	5	11	13	17	14.139	-0.4802	0.2044	-0.8494	0.0773	14.9	0.2	-17.2	-0.039	-0.141	0.069	0
2018	5	11	13	17	14.18	-0.4811	0.2009	-0.8495	0.0798	28.1	-2	-21.3	0	-0.029	0.014	0
2018	5	11	13	17	14.198	-0.4815	0.1965	-0.85	0.0829	26.6	-1.1	-21.4	0.039	0.09	-0.042	0
2018	5	11	13	17	14.202	-0.4829	0.192	-0.8502	0.0831	17.3	1.7	-16.4	0.025	0.183	-0.064	0
2018	5	11	13	17	14.241	-0.4847	0.189	-0.85	0.082	6.5	2.5	-6	-0.001	0.284	-0.031	0
2018	5	11	13	17	14.245	-0.4858	0.1889	-0.8496	0.0799	-9.9	1.2	5	-0.003	0.265	-0.011	0
2018	5	11	13	17	14.261	-0.486	0.1916	-0.8492	0.0766	-20.6	1	14.7	0.018	0.187	-0.003	0
2018	5	11	13	17	14.281	-0.4851	0.1966	-0.8487	0.0744	-21.4	1.2	20.1	0.016	0.133	0.006	0
2018	5	11	13	17	14.301	-0.4834	0.2035	-0.8482	0.0728	-31.8	-0.8	22	-0.022	-0.008	0.069	1023
2018	5	11	13	17	14.321	-0.4817	0.21	-0.8478	0.0702	-28.8	-4.8	17	-0.009	-0.197	0.055	1023
2018	5	11	13	17	14.358	-0.4807	0.2133	-0.8478	0.067	-11.3	-5.8	8.5	0.006	-0.229	0.006	1023
2018	5	11	13	17	14.379	-0.4796	0.2154	-0.8478	0.0678	-0.1	-3.4	-1.6	0.004	-0.199	-0.041	1023
2018	5	11	13	17	14.383	-0.4791	0.216	-0.8478	0.07	11	0.3	-10.5	-0.001	-0.144	-0.044	1023
2018	5	11	13	17	14.403	-0.4793	0.2144	-0.8479	0.0726	18.4	1.2	-14.2	0	0.021	-0.011	1023
2018	5	11	13	17	14.423	-0.4795	0.2125	-0.8481	0.0741	11.2	0.5	-10.8	0.004	0.151	0.008	1023
2018	5	11	13	17	14.463	-0.4806	0.2107	-0.848	0.0726	1.8	0.4	-4	0.026	0.178	-0.02	1023
2018	5	11	13	17	14.483	-0.4816	0.2106	-0.8477	0.0705	-4.3	1	3.8	0.031	0.184	-0.022	1023
2018	5	11	13	17	14.488	-0.4823	0.2121	-0.8471	0.0681	-10.6	2.2	10.3	0.01	0.148	-0.023	1023
2018	5	11	13	17	14.505	-0.4813	0.2163	-0.8467	0.0675	-15.4	2.2	13.2	-0.007	0.045	0.014	1023
2018	5	11	13	17	14.545	-0.4801	0.2214	-0.8461	0.0671	-21	0.8	13.4	0.003	-0.031	0.026	0
2018	5	11	13	17	14.55	-0.4788	0.2264	-0.8455	0.0668	-16.6	-0.4	9.9	0.016	-0.078	0.019	0
2018	5	11	13	17	14.565	-0.4777	0.2303	-0.845	0.0672	-7.7	-0.7	6.8	0.009	-0.056	0.007	0
2018	5	11	13	17	14.583	-0.4769	0.233	-0.8446	0.0685	1.1	-0.6	4.6	-0.004	-0.027	0.001	0
2018	5	11	13	17	14.603	-0.4763	0.2348	-0.8443	0.0703	3.1	-0.6	3.2	-0.005	0.005	-0.008	0
2018	5	11	13	17	14.625	-0.4759	0.2364	-0.844	0.0717	3.1	-0.2	1.8	0.008	-0.001	0.007	0
2018	5	11	13	17	14.644	-0.4755	0.2378	-0.8438	0.0727	-0.6	-1	1	0.019	0.021	-0.006	0
2018	5	11	13	17	14.663	-0.4746	0.2394	-0.8437	0.0731	-1.7	-1	1.3	0.008	0.047	-0.016	0
2018	5	11	13	17	14.703	-0.4738	0.2412	-0.8437	0.0733	-2.4	-0.1	3.6	-0.003	0.044	-0.006	0
2018	5	11	13	17	14.723	-0.4733	0.2433	-0.8433	0.074	-1	0.1	3.8	0	-0.011	0.013	0
2018	5	11	13	17	14.727	-0.473	0.2453	-0.8428	0.075	-0.1	-0.2	1.6	0.026	-0.034	-0.002	0
2018	5	11	13	17	14.742	-0.4726	0.2467	-0.8425	0.0756	-2.1	-0.1	-1	0.017	0.005	-0.015	0
2018	5	11	13	17	14.763	-0.472	0.2481	-0.8425	0.0753	-4.6	0.1	-1.6	0.005	0.022	-0.018	0
2018	5	11	13	17	14.782	-0.4716	0.2496	-0.8423	0.0752	-0.1	0.8	-0.3	-0.004	0.024	-0.001	0
2018	5	11	13	17	14.822	-0.4715	0.2508	-0.8419	0.076	4.2	0.4	1.1	0.005	0.022	0.024	0
2018	5	11	13	17	14.844	-0.4715	0.2518	-0.8415	0.0772	4.2	-0.4	0.3	0.019	0.021	0.001	0
2018	5	11	13	17	14.849	-0.4713	0.2528	-0.8413	0.0775	-1.6	-0.4	-0.5	0.023	0.042	-0.012	0
2018	5	11	13	17	14.866	-0.4709	0.2542	-0.8412	0.077	-4.1	0.3	0.3	0.007	0.053	-0.008	0
2018	5	11	13	17	14.906	-0.4704	0.2561	-0.8409	0.0766	-4.1	0.9	3.2	-0.006	0.021	0.002	0
2018	5	11	13	17	14.925	-0.4703	0.2581	-0.8403	0.0771	1	0.8	2.9	0.003	-0.028	0.006	0
2018	5	11	13	17	14.929	-0.4703	0.2594	-0.8398	0.0781	3.1	0.3	0	0.018	-0.01	-0.014	0
2018	5	11	13	17	14.948	-0.4703	0.2604	-0.8395	0.0786	0.6	0.4	-1.5	0.013	0.032	-0.011	0
2018	5	11	13	17	14.965	-0.4701	0.2615	-0.8392	0.0781	-3.2	1.2	0.4	0.001	0.043	-0.009	0
2018	5	11	13	17	14.984	-0.47	0.2632	-0.8388	0.0782	0	1.2	1.4	-0.008	-0.015	0.031	0
2018	5	11	13	17	15.006	-0.4702	0.2644	-0.8382	0.0792	3.9	-0.7	-0.5	0.008	-0.028	0.03	0
2018	5	11	13	17	15.025	-0.4703	0.265	-0.8378	0.0801	4.3	-1.4	-2.9	0.022	0.002	-0.005	0
2018	5	11	13	17	15.046	-0.4701	0.2654	-0.8378	0.0805	2.4	-0.1	-2.3	0.016	0.062	-0.028	0
2018	5	11	13	17	15.066	-0.47	0.2662	-0.8376	0.0802	0.4	1	0.5	-0.009	0.055	0	0
2018	5	11	13	17	15.085	-0.4701	0.2676	-0.8371	0.0806	1.6	0.1	2.1	-0.005	0.003	0.034	0
2018	5	11	13	17	15.123	-0.4703	0.2689	-0.8365	0.0813	2.7	-1.2	1.2	0.019	0.007	0.008	1023
2018	5	11	13	17	15.145	-0.4702	0.2699	-0.8362	0.0818	1.7	-0.9	0.4	0.023	0.026	-0.019	1023
2018	5	11	13	17	15.148	-0.4699	0.271	-0.836	0.0819	0.5	0.2	1.6	-0.002	0.036	-0.017	1023
2018	5	11	13	17	15.186	-0.4698	0.2724	-0.8355	0.0823	1.6	-0.1	2.9	-0.014	0.013	0.024	1023
2018	5	11	13	17	15.207	-0.47	0.2739	-0.8348	0.0834	5.4	-1.3	2.1	0.008	-0.039	0.031	1023
2018	5	11	13	17	15.21	-0.4703	0.2746	-0.8343	0.0849	7.5	-2	-0.7	0.031	-0.02	-0.002	1023
2018	5	11	13	17	15.225	-0.4703	0.275	-0.8341	0.0856	4.1	-0.6	-2	0.016	0.034	-0.04	1023
2018	5	11	13	17	15.264	-0.47	0.2757	-0.834	0.0854	-0.6	0.6	-0.1	-0.009	0.057	-0.015	1023
2018	5	11	13	17	15.286	-0.47	0.2771	-0.8336	0.0853	-0.2	0.5	1.9	-0.016	0.017	0.017	1023
2018	5	11	13	17	15.29	-0.4703	0.2786	-0.8329	0.0856	1.5	0.1	1.4	0.018	-0.013	0.01	1023
2018	5	11	13	17	15.308	-0.4706	0.2796	-0.8324	0.0859	1.8	0.3	-0.2	0.03	0.003	-0.004	1023
2018	5	11	13	17	15.347	-0.4708	0.2805	-0.832	0.0857	-0.4	0.8	-0.6	0	0.04	-0.005	0
2018	5	11	13	17	15.368	-0.4707	0.2818	-0.8316	0.0854	-1.3	-0.4	2.2	-0.044	0.049	0.045	0
2018	5	11	13	17	15.373	-0.4705	0.2836	-0.831	0.0861	2.2	-3.8	4.7	-0.007	-0.003	0.071	0
2018	5	11	13	17	15.389	-0.4706	0.2848	-0.8304	0.0878	9	-7.9	4.2	0.027	0.005	0.109	0
2018	5	11	13	17	15.408	-0.4703	0.2855	-0.8301	0.0898	5.3	-14.1	4.7	0.023	0.03	0.117	0
2018	5	11	13	17	15.446	-0.4687	0.2865	-0.8304	0.0921	8	-19.6	7.2	-0.02	0.075	0.107	0
2018	5	11	13	17	15.467	-0.466	0.2879	-0.8311	0.0954	12	-22.7	9.5	-0.045	-0.024	0.012	0
2018	5	11	13	17	15.472	-0.4635	0.2889	-0.8316	0.1002	21	-22.1	8	-0.028	-0.055	-0.003	0
2018	5	11	13	17	15.488	-0.4616	0.2882	-0.8323	0.1049	18.2	-32.6	8.6	-0.002	0.182	0.188	0
2018	5	11	13	17	15.507	-0.4585	0.2869	-0.834	0.1084	39.3	-39.9	6	0.058	-0.222	0.08	0
2018	5	11	13	17	15.529	-0.4584	0.28	-0.835	0.1185	116.9	-26.2	-9.9	0.012	-0.72	-0.402	0
2018	5	11	13	17	15.547	-0.4685	0.2604	-0.832	0.1422	268.6	14.7	-42.9	0.098	-1.072	-0.781	0
2018	5	11	13	17	15.585	-0.4926	0.2227	-0.8205	0.1854	444	59	-70	0.097	-0.84	-0.734	0
2018	5	11	13	17	15.604	-0.5239	0.1702	-0.798	0.2441	531.9	73.6	-78.2	-0.09	0.008	-0.556	0
2018	5	11	13	17	15.609	-0.5523	0.1114	-0.7679	0.3045	529.2	65.9	-94.9	-0.298	-0.061	-0.516	0
2018	5	11	13	17	15.647	-0.5753	0.0481	-0.7331	0.3592	533.7	52.9	-120.8	-0.224	-0.241	-0.435	0
2018	5	11	13	17	15.667	-0.5927	-0.0206	-0.6921	0.4112	545.3	46.1	-127.7	-0.141	0.242	-0.399	0
2018	5	11	13	17	15.669	-0.6032	-0.0842	-0.6504	0.4536	420.4	31.5	-111.1	-0.146	0.946	-0.33	0
2018	5	11	13	17	15.688	-0.6086	-0.1274	-0.6219	0.4759	217.5	11.9	-81.5	-0.002	0.884	-0.166	0
2018	5	11	13	17	15.725	-0.6125	-0.152	-0.6075	0.4822	114.4	3.5	-67.1	0.037	0.28	0.038	0
2018	5	11	13	17	15.747	-0.6161	-0.1716	-0.5972	0.4839	101.9	0.8	-69.3	0.044	0.088	0.128	0
2018	5	11	13	17	15.752	-0.6197	-0.1883	-0.5899	0.482	43.6	-8.8	-63.1	-0.008	0.325	0.093	0
2018	5	11	13	17	15.771	-0.6234	-0.197	-0.5899	0.4738	-26.4	-16.5	-50.7	-0.021	0.31	0.038	0
2018	5	11	13	17	15.793	-0.6273	-0.1994	-0.5949	0.4611	-58.2	-21.1	-45.4	-0.037	0.176	0.116	0
2018	5	11	13	17	15.813	-0.6306	-0.2004	-0.6012	0.4479	-49.5	-25.6	-38.3	-0.034	0.082	0.124	0
2018	5	11	13	17	15.832	-0.632	-0.2029	-0.6045	0.4403	10	-26.5	-23.9	-0.034	0.007	0.028	0
2018	5	11	13	17	15.853	-0.6294	-0.2117	-0.6027	0.4422	77	-25.1	-8.8	-0.084	0.171	0.042	0
2018	5	11	13	17	15.873	-0.6243	-0.2241	-0.5996	0.4477	76.7	-24.6	1.2	-0.034	0.243	0.024	0
2018	5	11	13	17	15.889	-0.6194	-0.2328	-0.5986	0.4512	37.9	-23.9	7.1	0.067	0.164	-0.046	0
2018	5	11	13	17	15.909	-0.6157	-0.2369	-0.6006	0.4515	5.3	-23.6	12.1	0.096	0.122	-0.164	0
2018	5	11	13	17	15.928	-0.6129	-0.2373	-0.6048	0.4495	-18.8	-18.3	14.3	0.11	0.107	-0.313	1023
2018	5	11	13	17	15.965	-0.612	-0.2346	-0.6097	0.4455	-38.1	-4.7	12.1	0.104	0.027	-0.407	1023
2018	5	11	13	17	15.987	-0.6139	-0.2299	-0.6132	0.4406	-41.2	15.9	5.5	0.062	-0.044	-0.394	1023
2018	5	11	13	17	15.991	-0.6183	-0.2246	-0.6139	0.4361	-28.7	36.3	0.5	0.021	-0.074	-0.218	1023
